day,hour,idplant,0_sin_day,0_cos_day,0_sin_hour,0_cos_hour,plant-irradiance,plant-power,plant-temperature,weather-cloudcover,weather-dewpoint,weather-humidity,weather-pressure,weather-temperature,weather-windbearing,weather-windspeed
2012-10-31,9,1,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.0,0.0,11.0,0.47,12.27,0.74,1009.62,22.0,145.0,4.56
2012-10-31,9,2,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,101.0,66.0,20.0,0.38,7.9,0.83,1011.22,21.0,88.0,1.04
2012-10-31,9,3,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.0,0.0,11.0,0.46,12.07,0.75,1009.65,22.0,133.0,6.94
2012-10-31,10,1,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,0.0,11.0,0.46,13.13,0.75,1007.1,22.0,143.0,7.01
2012-10-31,10,2,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,102.0,76.0,21.0,0.47,9.36,0.74,1010.67,21.0,127.0,4.69
2012-10-31,10,3,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,0.0,15.0,0.31,10.68,0.73,1010.76,22.0,128.0,6.11
2012-10-31,11,1,-0.8660254037844386,0.5000000000000001,-0.25881904510252035,-0.9659258262890684,3.0,0.0,12.0,0.42,13.65,0.79,1007.1,22.0,154.0,4.36
2012-10-31,11,2,-0.8660254037844386,0.5000000000000001,-0.25881904510252035,-0.9659258262890684,55.0,42.0,20.0,0.48,12.13,0.76,1009.57,21.0,132.0,7.04
2012-10-31,11,3,-0.8660254037844386,0.5000000000000001,-0.25881904510252035,-0.9659258262890684,1.0,0.0,12.0,0.65,14.07,0.85,1005.71,22.0,165.0,6.17
2012-10-31,12,1,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,6.0,0.0,15.0,0.36,14.14,0.82,1007.1,22.0,162.0,3.67
2012-10-31,12,2,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,17.0,18.0,19.0,0.64,11.03,0.71,1009.57,21.0,129.0,7.41
2012-10-31,12,3,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,134.0,86.0,17.0,0.46,13.1,0.75,1007.12,22.0,143.0,6.96
2012-10-31,13,1,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,68.0,42.0,17.0,0.66,14.07,0.85,1005.7,22.0,165.0,6.22
2012-10-31,13,2,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,0.0,0.0,17.0,0.31,10.77,0.73,1010.67,21.0,127.0,6.19
2012-10-31,13,3,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,188.0,141.0,15.0,0.56,8.09,0.84,1011.3,22.0,138.0,3.0
2012-10-31,14,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.0,0.0,15.0,0.61,13.86,0.89,1005.7,22.0,144.0,5.98
2012-10-31,14,2,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.0,0.0,17.0,0.62,13.86,0.9,1004.04,21.0,132.0,8.06
2012-10-31,14,3,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,64.0,45.0,17.0,0.46,9.34,0.74,1010.76,22.0,128.0,4.59
2012-10-31,15,1,-0.8660254037844386,0.5000000000000001,-0.9659258262890681,-0.2588190451025215,0.0,0.0,10.0,0.61,13.95,0.9,1005.7,22.0,137.0,6.74
2012-10-31,15,2,-0.8660254037844386,0.5000000000000001,-0.9659258262890681,-0.2588190451025215,0.0,0.0,17.0,0.76,13.84,0.88,1004.04,21.0,137.0,8.6
2012-10-31,15,3,-0.8660254037844386,0.5000000000000001,-0.9659258262890681,-0.2588190451025215,0.0,0.0,15.0,0.36,14.13,0.82,1007.12,22.0,162.0,3.66
2012-10-31,16,1,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,43.0,27.0,12.0,0.74,13.84,0.88,1004.08,22.0,137.0,8.47
2012-10-31,16,2,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.0,0.0,17.0,0.62,13.93,0.9,1005.66,21.0,137.0,6.8
2012-10-31,16,3,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.0,0.0,15.0,0.42,13.64,0.79,1007.12,22.0,154.0,4.35
2012-10-31,17,1,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,0.0,0.0,15.0,0.61,13.89,0.9,1004.08,22.0,132.0,7.94
2012-10-31,17,2,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,0.0,0.0,17.0,0.62,13.84,0.89,1005.66,21.0,144.0,6.02
2012-10-31,17,3,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,0.0,0.0,15.0,0.59,13.96,0.9,1004.1,22.0,126.0,7.3
2012-10-31,18,1,-0.8660254037844386,0.5000000000000001,-0.866025403784439,0.49999999999999933,0.0,0.0,15.0,0.6,13.94,0.91,1004.08,22.0,126.0,7.39
2012-10-31,18,2,-0.8660254037844386,0.5000000000000001,-0.866025403784439,0.49999999999999933,0.0,0.0,17.0,0.61,13.91,0.91,1004.04,21.0,125.0,7.54
2012-10-31,18,3,-0.8660254037844386,0.5000000000000001,-0.866025403784439,0.49999999999999933,0.0,0.0,15.0,0.61,13.9,0.9,1004.1,22.0,132.0,7.86
2012-11-01,0,1,-0.8573146280763323,0.5147928015098306,0.49999999999999994,0.8660254037844387,0.0,0.0,13.0,0.6,15.41,0.9,1000.585,22.0,175.0,3.77
2012-11-01,0,2,-0.8573146280763323,0.5147928015098306,0.49999999999999994,0.8660254037844387,0.0,0.0,17.0,0.21,12.87,0.63,997.88,20.0,206.0,6.09
2012-11-01,0,3,-0.8573146280763323,0.5147928015098306,0.49999999999999994,0.8660254037844387,0.0,0.0,15.0,0.31,13.08,0.86,997.1,22.0,201.0,3.69
2012-11-01,1,1,-0.8573146280763323,0.5147928015098306,0.7071067811865476,0.7071067811865476,726.0,483.0,24.0,0.74,15.22,0.9,997.09,22.0,184.0,4.14
2012-11-01,1,2,-0.8573146280763323,0.5147928015098306,0.7071067811865476,0.7071067811865476,715.0,464.0,25.0,0.31,13.17,0.7,997.23,20.0,189.0,3.23
2012-11-01,1,3,-0.8573146280763323,0.5147928015098306,0.7071067811865476,0.7071067811865476,325.0,372.0,20.0,0.44,14.36,0.86,997.1,22.0,184.0,4.18
2012-11-01,2,1,-0.8573146280763323,0.5147928015098306,0.8660254037844386,0.5000000000000001,1.0,0.0,16.0,0.46,14.33,0.86,997.09,22.0,184.0,4.2
2012-11-01,2,2,-0.8573146280763323,0.5147928015098306,0.8660254037844386,0.5000000000000001,152.0,123.0,17.0,0.61,15.39,0.9,997.145,20.0,175.0,3.8
2012-11-01,2,3,-0.8573146280763323,0.5147928015098306,0.8660254037844386,0.5000000000000001,86.0,109.0,16.0,0.73,15.22,0.9,997.1,22.0,184.0,4.12
2012-11-01,3,1,-0.8573146280763323,0.5147928015098306,0.9659258262890682,0.25881904510252096,573.0,396.0,22.0,0.31,13.07,0.87,997.09,22.0,201.0,3.71
2012-11-01,3,2,-0.8573146280763323,0.5147928015098306,0.9659258262890682,0.25881904510252096,570.0,360.0,23.0,0.76,15.21,0.91,997.06,20.0,184.0,4.19
2012-11-01,3,3,-0.8573146280763323,0.5147928015098306,0.9659258262890682,0.25881904510252096,288.0,339.0,18.0,0.31,11.48,0.53,999.3,22.0,247.0,7.37
2012-11-01,4,1,-0.8573146280763323,0.5147928015098306,1.0,6.123233995736766e-17,1.0,0.0,17.0,0.31,12.9,0.84,997.26,22.0,189.0,3.72
2012-11-01,4,2,-0.8573146280763323,0.5147928015098306,1.0,6.123233995736766e-17,0.0,0.0,19.0,0.46,14.27,0.86,997.06,20.0,184.0,4.23
2012-11-01,4,3,-0.8573146280763323,0.5147928015098306,1.0,6.123233995736766e-17,392.0,420.0,19.0,0.29,10.22,0.65,1003.82,22.0,224.0,3.06
2012-11-01,5,1,-0.8573146280763323,0.5147928015098306,0.9659258262890683,-0.25881904510252063,0.0,0.0,15.0,0.31,13.31,0.79,997.26,22.0,205.0,3.5
2012-11-01,5,2,-0.8573146280763323,0.5147928015098306,0.9659258262890683,-0.25881904510252063,446.0,323.0,21.0,0.31,13.32,0.8,997.23,20.0,206.0,3.5
2012-11-01,5,3,-0.8573146280763323,0.5147928015098306,0.9659258262890683,-0.25881904510252063,0.0,0.0,16.0,0.31,9.38,0.6,1001.41,22.0,245.0,3.96
2012-11-01,6,1,-0.8573146280763323,0.5147928015098306,0.8660254037844387,-0.4999999999999998,427.0,337.0,21.0,0.31,13.17,0.69,997.26,22.0,189.0,3.23
2012-11-01,6,2,-0.8573146280763323,0.5147928015098306,0.8660254037844387,-0.4999999999999998,0.0,0.0,18.0,0.31,12.87,0.85,997.23,20.0,189.0,3.77
2012-11-01,6,3,-0.8573146280763323,0.5147928015098306,0.8660254037844387,-0.4999999999999998,0.0,0.0,17.0,0.31,9.46,0.71,1003.82,22.0,224.0,3.37
2012-11-01,7,1,-0.8573146280763323,0.5147928015098306,0.7071067811865476,-0.7071067811865475,5.0,0.0,15.0,0.2,12.85,0.62,997.93,22.0,207.0,6.01
2012-11-01,7,2,-0.8573146280763323,0.5147928015098306,0.7071067811865476,-0.7071067811865475,0.0,0.0,17.0,0.31,13.07,0.87,997.06,17.0,201.0,3.74
2012-11-01,7,3,-0.8573146280763323,0.5147928015098306,0.7071067811865476,-0.7071067811865475,0.0,0.0,16.0,0.31,11.76,0.54,999.3,22.0,235.0,7.24
2012-11-01,8,1,-0.8573146280763323,0.5147928015098306,0.5000000000000003,-0.8660254037844385,550.0,358.0,23.0,0.31,12.95,0.6,997.93,21.0,224.0,6.17
2012-11-01,8,2,-0.8573146280763323,0.5147928015098306,0.5000000000000003,-0.8660254037844385,0.0,0.0,17.0,0.31,10.26,0.59,1001.34,18.0,252.0,3.48
2012-11-01,8,3,-0.8573146280763323,0.5147928015098306,0.5000000000000003,-0.8660254037844385,1.0,0.0,16.0,0.2,12.84,0.62,997.96,22.0,207.0,5.97
2012-11-01,9,1,-0.8573146280763323,0.5147928015098306,0.258819045102521,-0.9659258262890682,1.0,0.0,16.0,0.57,12.8,0.58,997.93,20.0,230.0,5.91
2012-11-01,9,2,-0.8573146280763323,0.5147928015098306,0.258819045102521,-0.9659258262890682,648.0,510.0,27.0,0.31,12.96,0.6,997.88,18.0,224.0,6.18
2012-11-01,9,3,-0.8573146280763323,0.5147928015098306,0.258819045102521,-0.9659258262890682,429.0,460.0,21.0,0.31,9.63,0.65,1003.82,22.0,224.0,3.01
2012-11-01,10,1,-0.8573146280763323,0.5147928015098306,1.2246467991473532e-16,-1.0,626.0,474.0,23.0,0.53,11.8,0.55,999.27,17.0,234.0,7.2
2012-11-01,10,2,-0.8573146280763323,0.5147928015098306,1.2246467991473532e-16,-1.0,556.0,371.0,25.0,0.58,12.79,0.58,997.88,18.0,229.0,5.88
2012-11-01,10,3,-0.8573146280763323,0.5147928015098306,1.2246467991473532e-16,-1.0,396.0,358.0,20.0,0.47,12.8,0.58,997.96,22.0,230.0,5.93
2012-11-01,11,1,-0.8573146280763323,0.5147928015098306,-0.25881904510252035,-0.9659258262890684,486.0,311.0,21.0,0.38,11.53,0.53,999.27,17.0,246.0,7.34
2012-11-01,11,2,-0.8573146280763323,0.5147928015098306,-0.25881904510252035,-0.9659258262890684,534.0,358.0,24.0,0.54,11.88,0.55,999.2,18.0,233.0,7.12
2012-11-01,11,3,-0.8573146280763323,0.5147928015098306,-0.25881904510252035,-0.9659258262890684,85.0,83.0,19.0,0.5,15.41,0.9,997.96,22.0,175.0,3.76
2012-11-01,12,1,-0.8573146280763323,0.5147928015098306,-0.4999999999999997,-0.8660254037844388,0.0,0.0,16.0,0.31,11.33,0.56,999.27,20.0,235.0,6.18
2012-11-01,12,2,-0.8573146280763323,0.5147928015098306,-0.4999999999999997,-0.8660254037844388,592.0,378.0,25.0,0.29,10.57,0.56,1001.34,18.0,258.0,5.05
2012-11-01,12,3,-0.8573146280763323,0.5147928015098306,-0.4999999999999997,-0.8660254037844388,409.0,366.0,20.0,0.31,12.94,0.6,997.96,20.0,224.0,6.16
2012-11-01,13,1,-0.8573146280763323,0.5147928015098306,-0.7071067811865471,-0.7071067811865479,84.0,29.0,18.0,0.29,10.54,0.56,1001.39,20.0,257.0,5.06
2012-11-01,13,2,-0.8573146280763323,0.5147928015098306,-0.7071067811865471,-0.7071067811865479,35.0,25.0,21.0,0.31,11.42,0.57,999.2,18.0,235.0,6.14
2012-11-01,13,3,-0.8573146280763323,0.5147928015098306,-0.7071067811865471,-0.7071067811865479,471.0,497.0,20.0,0.31,13.31,0.79,997.28,20.0,205.0,3.5
2012-11-01,14,1,-0.8573146280763323,0.5147928015098306,-0.8660254037844385,-0.5000000000000004,0.0,0.0,15.0,0.31,10.27,0.58,1001.39,20.0,252.0,3.51
2012-11-01,14,2,-0.8573146280763323,0.5147928015098306,-0.8660254037844385,-0.5000000000000004,253.0,155.0,23.0,0.38,11.62,0.54,999.2,18.0,246.0,7.3
2012-11-01,14,3,-0.8573146280763323,0.5147928015098306,-0.8660254037844385,-0.5000000000000004,27.0,19.0,18.0,0.31,12.91,0.84,997.28,20.0,190.0,3.69
2012-11-01,15,1,-0.8573146280763323,0.5147928015098306,-0.9659258262890681,-0.2588190451025215,161.0,128.0,16.0,0.31,9.38,0.6,1001.39,20.0,245.0,3.93
2012-11-01,15,2,-0.8573146280763323,0.5147928015098306,-0.9659258262890681,-0.2588190451025215,0.0,0.0,18.0,0.31,9.65,0.65,1003.72,18.0,224.0,2.96
2012-11-01,15,3,-0.8573146280763323,0.5147928015098306,-0.9659258262890681,-0.2588190451025215,0.0,0.0,17.0,0.31,13.16,0.69,997.28,20.0,189.0,3.23
2012-11-01,16,1,-0.8573146280763323,0.5147928015098306,-1.0,-1.8369701987210297e-16,175.0,126.0,20.0,0.29,10.22,0.66,1003.79,20.0,224.0,3.06
2012-11-01,16,2,-0.8573146280763323,0.5147928015098306,-1.0,-1.8369701987210297e-16,0.0,0.0,18.0,0.29,10.22,0.66,1003.72,18.0,224.0,3.08
2012-11-01,16,3,-0.8573146280763323,0.5147928015098306,-1.0,-1.8369701987210297e-16,0.0,0.0,17.0,0.29,10.52,0.56,1001.41,20.0,257.0,5.06
2012-11-01,17,1,-0.8573146280763323,0.5147928015098306,-0.9659258262890684,0.2588190451025203,552.0,379.0,22.0,0.31,9.64,0.65,1003.79,20.0,224.0,2.99
2012-11-01,17,2,-0.8573146280763323,0.5147928015098306,-0.9659258262890684,0.2588190451025203,0.0,0.0,16.0,0.31,9.36,0.6,1001.34,18.0,245.0,3.87
2012-11-01,17,3,-0.8573146280763323,0.5147928015098306,-0.9659258262890684,0.2588190451025203,0.0,0.0,16.0,0.31,11.28,0.56,999.3,20.0,235.0,6.21
2012-11-01,18,1,-0.8573146280763323,0.5147928015098306,-0.866025403784439,0.49999999999999933,0.0,0.0,12.0,0.31,9.47,0.71,1003.79,20.0,224.0,3.38
2012-11-01,18,2,-0.8573146280763323,0.5147928015098306,-0.866025403784439,0.49999999999999933,0.0,0.0,14.0,0.31,9.48,0.71,1003.72,18.0,225.0,3.39
2012-11-01,18,3,-0.8573146280763323,0.5147928015098306,-0.866025403784439,0.49999999999999933,0.0,0.0,13.0,0.31,10.27,0.58,1001.41,20.0,252.0,3.54
2012-11-02,0,1,-0.848351197812304,0.5294338912181851,0.49999999999999994,0.8660254037844387,0.0,0.0,14.0,0.0,8.59,0.81,1005.6099999999999,20.0,194.0,1.66
2012-11-02,0,2,-0.848351197812304,0.5294338912181851,0.49999999999999994,0.8660254037844387,0.0,0.0,17.0,0.31,9.73,0.74,1007.92,18.0,247.0,2.0
2012-11-02,0,3,-0.848351197812304,0.5294338912181851,0.49999999999999994,0.8660254037844387,0.0,0.0,16.0,0.31,9.72,0.73,1007.96,20.0,246.0,2.05
2012-11-02,1,1,-0.848351197812304,0.5294338912181851,0.7071067811865476,0.7071067811865476,0.0,0.0,11.0,0.12,8.96,0.8,1007.43,20.0,200.0,2.16
2012-11-02,1,2,-0.848351197812304,0.5294338912181851,0.7071067811865476,0.7071067811865476,0.0,0.0,14.0,0.21,9.33,0.84,1007.92,18.0,204.0,1.98
2012-11-02,1,3,-0.848351197812304,0.5294338912181851,0.7071067811865476,0.7071067811865476,0.0,0.0,13.0,0.31,12.38,0.71,1007.96,20.0,225.0,1.92
2012-11-02,2,1,-0.848351197812304,0.5294338912181851,0.8660254037844386,0.5000000000000001,0.0,0.0,12.0,0.31,8.5,0.81,1007.43,20.0,169.0,1.09
2012-11-02,2,2,-0.848351197812304,0.5294338912181851,0.8660254037844386,0.5000000000000001,12.0,1.0,15.0,0.31,8.6,0.82,1007.4,18.0,183.0,1.28
2012-11-02,2,3,-0.848351197812304,0.5294338912181851,0.8660254037844386,0.5000000000000001,0.0,0.0,14.0,0.2,9.34,0.84,1007.96,20.0,206.0,1.99
2012-11-02,3,1,-0.848351197812304,0.5294338912181851,0.9659258262890682,0.25881904510252096,19.0,2.0,12.0,0.31,8.61,0.82,1007.43,20.0,184.0,1.32
2012-11-02,3,2,-0.848351197812304,0.5294338912181851,0.9659258262890682,0.25881904510252096,25.0,14.0,20.0,0.38,8.49,0.81,1007.4,18.0,167.0,1.04
2012-11-02,3,3,-0.848351197812304,0.5294338912181851,0.9659258262890682,0.25881904510252096,489.0,509.0,20.0,0.75,8.59,0.81,1008.5550000000001,20.0,194.0,1.69
2012-11-02,4,1,-0.848351197812304,0.5294338912181851,1.0,6.123233995736766e-17,523.0,354.0,21.0,0.2,9.34,0.84,1007.94,20.0,205.0,1.98
2012-11-02,4,2,-0.848351197812304,0.5294338912181851,1.0,6.123233995736766e-17,0.0,0.0,15.0,0.16,8.92,0.81,1007.4,18.0,198.0,2.15
2012-11-02,4,3,-0.848351197812304,0.5294338912181851,1.0,6.123233995736766e-17,3.0,0.0,14.0,0.38,12.76,0.59,1009.15,20.0,131.0,1.61
2012-11-02,5,1,-0.848351197812304,0.5294338912181851,0.9659258262890683,-0.25881904510252063,400.0,309.0,19.0,0.31,9.72,0.73,1007.94,20.0,246.0,2.03
2012-11-02,5,2,-0.848351197812304,0.5294338912181851,0.9659258262890683,-0.25881904510252063,0.0,0.0,14.0,0.75,8.58,0.81,1007.66,18.0,195.0,1.63
2012-11-02,5,3,-0.848351197812304,0.5294338912181851,0.9659258262890683,-0.25881904510252063,0.0,0.0,13.0,0.31,12.28,0.63,1008.84,20.0,210.0,2.78
2012-11-02,6,1,-0.848351197812304,0.5294338912181851,0.8660254037844387,-0.4999999999999998,1.0,0.0,17.0,0.31,12.4,0.71,1007.94,20.0,226.0,1.9
2012-11-02,6,2,-0.848351197812304,0.5294338912181851,0.8660254037844387,-0.4999999999999998,498.0,293.0,23.0,0.31,12.42,0.72,1007.92,18.0,226.0,1.86
2012-11-02,6,3,-0.848351197812304,0.5294338912181851,0.8660254037844387,-0.4999999999999998,80.0,98.0,15.0,0.38,11.58,0.56,1010.3,19.0,198.0,0.99
2012-11-02,7,1,-0.848351197812304,0.5294338912181851,0.7071067811865476,-0.7071067811865475,727.0,492.0,24.0,0.31,12.3,0.64,1008.81,20.0,209.0,2.79
2012-11-02,7,2,-0.848351197812304,0.5294338912181851,0.7071067811865476,-0.7071067811865475,160.0,114.0,17.0,0.31,12.33,0.64,1008.75,18.0,208.0,2.82
2012-11-02,7,3,-0.848351197812304,0.5294338912181851,0.7071067811865476,-0.7071067811865475,259.0,310.0,17.0,0.31,12.32,0.6,1008.84,19.0,222.0,2.57
2012-11-02,8,1,-0.848351197812304,0.5294338912181851,0.5000000000000003,-0.8660254037844385,719.0,444.0,27.0,0.31,12.34,0.6,1008.81,18.0,222.0,2.54
2012-11-02,8,2,-0.848351197812304,0.5294338912181851,0.5000000000000003,-0.8660254037844385,395.0,313.0,21.0,0.31,11.29,0.54,1009.04,18.0,265.0,1.39
2012-11-02,8,3,-0.848351197812304,0.5294338912181851,0.5000000000000003,-0.8660254037844385,355.0,342.0,19.0,0.31,13.55,0.79,1010.3,19.0,277.0,1.52
2012-11-02,9,1,-0.848351197812304,0.5294338912181851,0.258819045102521,-0.9659258262890682,413.0,260.0,25.0,0.31,12.17,0.57,1008.81,17.0,233.0,2.26
2012-11-02,9,2,-0.848351197812304,0.5294338912181851,0.258819045102521,-0.9659258262890682,728.0,475.0,26.0,0.48,12.28,0.55,1009.04,18.0,170.0,0.72
2012-11-02,9,3,-0.848351197812304,0.5294338912181851,0.258819045102521,-0.9659258262890682,608.0,466.0,21.0,0.31,13.63,0.76,1010.3,19.0,142.0,1.73
2012-11-02,10,1,-0.848351197812304,0.5294338912181851,1.2246467991473532e-16,-1.0,594.0,321.0,24.0,0.31,12.26,0.55,1009.11,17.0,169.0,0.61
2012-11-02,10,2,-0.848351197812304,0.5294338912181851,1.2246467991473532e-16,-1.0,330.0,365.0,26.0,0.31,12.22,0.58,1008.75,18.0,232.0,2.21
2012-11-02,10,3,-0.848351197812304,0.5294338912181851,1.2246467991473532e-16,-1.0,0.0,0.0,17.0,0.31,8.61,0.81,1007.44,19.0,184.0,1.35
2012-11-02,11,1,-0.848351197812304,0.5294338912181851,-0.25881904510252035,-0.9659258262890684,274.0,149.0,22.0,0.31,11.24,0.53,1009.11,17.0,268.0,1.45
2012-11-02,11,2,-0.848351197812304,0.5294338912181851,-0.25881904510252035,-0.9659258262890684,754.0,497.0,28.0,0.31,12.39,0.61,1008.75,18.0,221.0,2.49
2012-11-02,11,3,-0.848351197812304,0.5294338912181851,-0.25881904510252035,-0.9659258262890684,283.0,278.0,21.0,0.18,8.97,0.8,1007.44,19.0,200.0,2.17
2012-11-02,12,1,-0.848351197812304,0.5294338912181851,-0.4999999999999997,-0.8660254037844388,0.0,0.0,14.0,0.31,12.73,0.59,1009.11,17.0,132.0,1.6
2012-11-02,12,2,-0.848351197812304,0.5294338912181851,-0.4999999999999997,-0.8660254037844388,441.0,353.0,28.0,0.31,13.68,0.76,1010.19,18.0,142.0,1.73
2012-11-02,12,3,-0.848351197812304,0.5294338912181851,-0.4999999999999997,-0.8660254037844388,364.0,293.0,21.0,0.31,12.63,0.8,1012.37,19.0,280.0,1.54
2012-11-02,13,1,-0.848351197812304,0.5294338912181851,-0.7071067811865471,-0.7071067811865479,0.0,0.0,14.0,0.31,11.55,0.56,1010.26,19.0,202.0,1.03
2012-11-02,13,2,-0.848351197812304,0.5294338912181851,-0.7071067811865471,-0.7071067811865479,431.0,271.0,26.0,0.38,11.48,0.56,1010.19,17.0,209.0,1.11
2012-11-02,13,3,-0.848351197812304,0.5294338912181851,-0.7071067811865471,-0.7071067811865479,141.0,135.0,21.0,0.46,12.25,0.55,1009.15,21.0,169.0,0.55
2012-11-02,14,1,-0.848351197812304,0.5294338912181851,-0.8660254037844385,-0.5000000000000004,649.0,436.0,25.0,0.31,13.66,0.76,1010.26,19.0,142.0,1.73
2012-11-02,14,2,-0.848351197812304,0.5294338912181851,-0.8660254037844385,-0.5000000000000004,107.0,7.0,23.0,0.37,12.66,0.59,1009.04,17.0,134.0,1.57
2012-11-02,14,3,-0.848351197812304,0.5294338912181851,-0.8660254037844385,-0.5000000000000004,21.0,15.0,19.0,0.31,12.14,0.57,1008.84,21.0,234.0,2.29
2012-11-02,15,1,-0.848351197812304,0.5294338912181851,-0.9659258262890681,-0.2588190451025215,74.0,24.0,19.0,0.31,13.58,0.79,1010.26,19.0,278.0,1.51
2012-11-02,15,2,-0.848351197812304,0.5294338912181851,-0.9659258262890681,-0.2588190451025215,259.0,188.0,25.0,0.31,13.63,0.79,1010.19,17.0,278.0,1.49
2012-11-02,15,3,-0.848351197812304,0.5294338912181851,-0.9659258262890681,-0.2588190451025215,0.0,0.0,15.0,0.31,11.2,0.53,1009.15,21.0,270.0,1.5
2012-11-02,16,1,-0.848351197812304,0.5294338912181851,-1.0,-1.8369701987210297e-16,0.0,0.0,14.0,0.31,12.64,0.8,1012.35,19.0,280.0,1.52
2012-11-02,16,2,-0.848351197812304,0.5294338912181851,-1.0,-1.8369701987210297e-16,0.0,0.0,17.0,0.31,11.5,0.81,1012.3,17.0,261.0,3.21
2012-11-02,16,3,-0.848351197812304,0.5294338912181851,-1.0,-1.8369701987210297e-16,0.0,0.0,15.0,0.39,8.49,0.81,1007.44,21.0,170.0,1.11
2012-11-02,17,1,-0.848351197812304,0.5294338912181851,-0.9659258262890684,0.2588190451025203,143.0,119.0,15.0,0.31,11.46,0.75,1012.35,19.0,270.0,2.29
2012-11-02,17,2,-0.848351197812304,0.5294338912181851,-0.9659258262890684,0.2588190451025203,0.0,0.0,17.0,0.31,11.43,0.76,1012.3,17.0,270.0,2.27
2012-11-02,17,3,-0.848351197812304,0.5294338912181851,-0.9659258262890684,0.2588190451025203,0.0,0.0,16.0,0.31,11.47,0.8,1012.37,21.0,260.0,3.23
2012-11-02,18,1,-0.848351197812304,0.5294338912181851,-0.866025403784439,0.49999999999999933,0.0,0.0,12.0,0.31,11.48,0.81,1012.35,19.0,260.0,3.22
2012-11-02,18,2,-0.848351197812304,0.5294338912181851,-0.866025403784439,0.49999999999999933,0.0,0.0,17.0,0.31,12.63,0.8,1012.3,17.0,280.0,1.48
2012-11-02,18,3,-0.848351197812304,0.5294338912181851,-0.866025403784439,0.49999999999999933,319.0,422.0,21.0,0.31,11.46,0.75,1012.37,21.0,269.0,2.31
2012-11-03,0,1,-0.8391377545563939,0.5439189543287245,0.49999999999999994,0.8660254037844387,275.0,195.0,19.0,0.31,10.57,0.87,1013.73,19.0,279.0,2.74
2012-11-03,0,2,-0.8391377545563939,0.5439189543287245,0.49999999999999994,0.8660254037844387,0.0,0.0,15.0,0.1,9.8,0.81,1015.05,17.0,293.0,0.72
2012-11-03,0,3,-0.8391377545563939,0.5439189543287245,0.49999999999999994,0.8660254037844387,0.0,0.0,16.0,0.16,8.88,0.82,1015.8,21.0,245.0,2.5
2012-11-03,1,1,-0.8391377545563939,0.5439189543287245,0.7071067811865476,0.7071067811865476,1.0,0.0,13.0,0.11,9.76,0.8,1015.11,19.0,302.0,0.58
2012-11-03,1,2,-0.8391377545563939,0.5439189543287245,0.7071067811865476,0.7071067811865476,0.0,0.0,16.0,0.31,10.53,0.87,1015.4849999999999,17.0,279.0,2.74
2012-11-03,1,3,-0.8391377545563939,0.5439189543287245,0.7071067811865476,0.7071067811865476,0.0,0.0,14.0,0.31,10.58,0.87,1015.8,21.0,279.0,2.74
2012-11-03,2,1,-0.8391377545563939,0.5439189543287245,0.8660254037844386,0.5000000000000001,43.0,22.0,18.0,0.11,9.58,0.81,1015.11,19.0,275.0,3.71
2012-11-03,2,2,-0.8391377545563939,0.5439189543287245,0.8660254037844386,0.5000000000000001,0.0,0.0,15.0,0.18,12.98,0.85,1015.92,17.0,213.0,1.89
2012-11-03,2,3,-0.8391377545563939,0.5439189543287245,0.8660254037844386,0.5000000000000001,0.0,0.0,13.0,0.58,11.77,0.74,1015.8,21.0,231.0,2.14
2012-11-03,3,1,-0.8391377545563939,0.5439189543287245,0.9659258262890682,0.25881904510252096,0.0,0.0,12.0,0.11,9.13,0.82,1015.11,19.0,258.0,3.92
2012-11-03,3,2,-0.8391377545563939,0.5439189543287245,0.9659258262890682,0.25881904510252096,260.0,187.0,20.0,0.1,9.14,0.82,1015.05,17.0,258.0,3.9
